Settings used

alignment         : ./McCormack_2013-permut-18.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 46190


Best partitioning scheme

Scheme Name       : step_9
Scheme lnL        : -1555584.98661
Scheme AICc       : 3121960.83662
Number of params  : 5342
Number of sites   : 539526
Number of subsets : 528

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 677        | 33726ec059b33c5a975b4a4bc6ad27e1 | chr12_5739_left, chr3_5687_right, chr9_3566_right, chr7_10530_left, chr13_727_right, chrz_532_left, chr6_4104_core
2      | GTR+G      | 337        | b1da03991dd0aed6e2be2d61d9aaa921 | chr12_5739_core, chrz_8004_core, chr5_11822_core, chr6_2428_left, chrz_5620_core, chr1_5411_core    
3      | GTR+G      | 3241       | db725e7c5f30cd20a125d072af3c0739 | chr2_8573_right, chr2_17831_left, chr17_3015_left, chr9_1949_right, chr1_27635_left, chr13_3036_left, chr12_5739_right, chr7_1370_right, chr1_31727_left, chr3_454_left, chr5_11339_left, chrz_7997_right, chr2_7954_core, chr3_17498_left, chr17_2965_left, chr6_9555_core, chr3_5577_right, chr5_1698_left, chr8_4057_left, chrz_7889_left
4      | GTR+G      | 428        | 14fb4cef130d4a6d73bb0ac2a4a78fe0 | chrun_random_5910_left, chr7_10489_left, chr1_39151_right, chr2_8051_core                           
5      | GTR+G      | 859        | 6bb97772e57b85c7741498896861508e | chr7_10489_core, chr19_365_right, chr2_2807_left, chr2_4311_core, chr11_5072_right, chre22c19w28_e50c23_136_left, chr6_9536_right, chr2_8154_core, chr17_3015_right, chr2_17595_right, chr1_31914_left
6      | GTR+G      | 1422       | 2ce4291768ae09f83fa2f195c210aabd | chr18_3214_left, chr5_10252_right, chr11_5044_core, chr7_10512_right, chr2_18733_core, chr7_10489_right, chr3_16820_right, chr1_5479_right, chr5_10239_right, chr7_10754_right, chr7_6205_right, chr2_7970_right, chr2_23670_left, chr5_15913_left
7      | GTR+G      | 352        | 44e67980754f3d96af93995d5e6c425e | chr1_25407_left, chr2_8786_left, chr9_6325_core, chr7_11573_core, chr7_9558_core, chre22c19w28_e50c23_136_core
8      | GTR+G      | 1080       | 3e045031275a90a2521717c129cddb0c | chr3_1282_left, chr7_10791_right, chr13_714_right, chr1_28849_core, chr4_19912_left, chr2_23113_left, chr6_9559_right, chr2_13064_right, chr2_8786_core
9      | GTR+G      | 1324       | 5be7409ef8c58183624521a194be9cdf | chr8_4405_left, chr4_13413_core, chr5_10239_core, chr3_7394_core, chr2_23648_core, chr15_2007_right, chr2_8573_core, chr7_10269_right, chr3_14143_left, chr2_21303_left, chr2_8769_left, chr4_2456_core, chr7_11565_left, chr2_8786_right
10     | GTR+G      | 1700       | 8ec02df7ec11549c16c2e9f0ea837389 | chrz_3328_right, chr1_32363_core, chr7_10502_core, chr3_5819_right, chr5_10164_right, chr2_2680_right, chr7_10428_right, chr10_4660_core, chr3_7394_left, chr8_9173_core, chr7_6276_left
