Settings used

alignment         : ./McCormack_2013-permut-5.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 46190


Best partitioning scheme

Scheme Name       : step_9
Scheme lnL        : -1555629.42773
Scheme AICc       : 3121927.32031
Number of params  : 5282
Number of sites   : 539526
Number of subsets : 522

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 2087       | c6f7e48406a3c8b6bc748a3940c1404c | chr12_5739_left, chr5_14389_core, chr13_1644_left, chr6_7961_core, chr3_454_left, chr7_11484_core, chr7_10849_core, chr8_6872_left, chr1_34724_right, chr19_2459_core, chr3_5687_left, chr2_4395_right, chr8_6631_left, chr3_2053_left, chr12_5678_left, chr6_9838_left, chr2_21254_right, chr4_10251_left, chr17_3015_core, chr1_27615_left
2      | GTR+G      | 2077       | 7c34914d66744ed333b2326412cfe1d9 | chr2_25995_core, chr6_5958_core, chr4_10598_core, chr2_18650_left, chr7_11511_left, chr1_25693_left, chr2_23138_core, chr9_2505_left, chrun_random_5734_left, chr6_2686_core, chr5_11247_left, chr1_29841_left, chr2_12926_left, chr5_10816_core, chr11_3108_left, chrz_11457_left, chr3_7313_core, chr3_491_left, chr11_6443_left, chr6_4104_core, chr2_11740_left, chr2_27308_left, chr12_5739_core, chr6_8064_core
3      | GTR+G      | 1923       | 1c1f9b1e1b6d734eb2f8f113b2c13dc0 | chr7_10820_left, chrz_60_right, chr6_7982_right, chrun_random_9491_right, chr12_5678_core, chr8_7491_left, chr8_6894_core, chr5_3273_core, chr9_2486_right, chr7_10618_left, chr7_10269_right, chr12_5739_right, chr2_24737_left
4      | GTR+G      | 1334       | 1b0fb0a60afd0559de9f51838e206bff | chr3_9709_right, chrun_random_8931_left, chrz_6700_left, chr7_11588_right, chr9_5205_core, chr5_10174_left, chr5_5591_left, chr3_9747_right, chr5_14870_core, chr23_249_core, chr7_10489_left, chr2_8701_right, chr3_19987_left, chr2_23648_right
5      | GTR+G      | 526        | 293b8b1b384932797a6732ab6a5fcfff | chr7_10489_core, chr3_3090_right, chr6_7982_core, chr4_17640_right, chr2_30204_right, chr2_17595_core
6      | GTR+G      | 1235       | 9265009208a78174551765c3db5df18f | chr21_1511_right, chr3_451_core, chr2_6746_left, chr2_22605_right, chr2_17666_right, chr5_14403_core, chr7_10489_right, chr3_9732_left, chr2_18589_core, chr15_677_left, chr2_22071_core, chr19_2460_core, chr3_17806_right, chr9_1152_core
7      | GTR+G      | 448        | 6a4abf100c2440f1142f367467e04881 | chrz_4750_left, chr9_2505_right, chr2_8786_left, chr2_24773_core, chr2_22024_core, chr18_1500_left  
8      | GTR+G      | 366        | 76565e392ef4d6ea84180293263450af | chr2_5666_right, chr2_8786_core, chr7_5446_right, chr2_3186_core, chr13_4268_left, chr2_23113_right 
9      | GTR+G      | 881        | 08c0078e90997319f34922da11d23533 | chr17_3028_right, chr13_2920_left, chr8_8897_right, chr6_9828_right, chr2_8786_right, chr2_25881_left, chr12_4859_right, chr1_25407_core, chr7_8107_right, chr6_4109_right
10     | GTR+G      | 3436       | 6a6a1bf61bd5099fc4f50662cd432075 | chr11_3418_right, chr5_3418_right, chr12_5878_right, chr7_4732_right, chr3_5815_right, chr1_31092_right, chr2_18662_right, chr5_14389_right, chr8_4425_right, chr5_1918_left, chr10_4435_left, chr2_4395_core, chr4_13367_left, chr1_29889_left, chr13_2790_core, chr1_32397_core, chr8_4410_right, chr9_7148_core, chr4_7559_right, chr3_7394_left, chr2_8769_core
